source_node,target_node,weight
434,245,9985472
434,224,4442858
434,217,2407832
434,2,4215876
435,633,11789805
435,570,449035275
435,534,48466830
435,482,1172760
435,468,1136220
435,466,73515
435,464,16022355
435,462,490680
435,459,784305
435,450,140816460
435,440,704700
435,429,550275
435,427,1416360
435,421,6274005
435,407,1331100
435,403,73950
435,401,3216390
435,376,3240750
435,374,7389345
435,372,264480
435,367,13141785
435,354,42607380
435,353,600300
435,345,16382100
435,343,47202285
435,1130,1348500
435,331,285360
435,330,2665245
435,320,878265
435,1093,59504955
435,289,28665630
435,288,544185
435,286,65571030
435,264,407595
435,1041,102304605
435,211,2211105
435,994,1089917295
435,971,105270
435,176,1455075
435,175,1294995
435,936,204015
435,150,2690040
435,882,689040
435,129,2128020
435,72,1271940
435,69,150027150
435,741,93597645
435,4,40371045
438,576,18824802
438,381,3782568
438,337,13631436
438,259,6192006
438,179,958344
439,422,510414764
439,1181,131700
439,349,45059838
439,99,5980058
439,58,33588329
439,56,1975500
440,644,9345600
440,1308,69765080
440,570,454196600
440,534,49023920
440,482,1186240
440,468,1149280
440,466,74360
440,459,793320
440,455,444400
440,439,6161760
440,435,1133440
440,429,556600
440,427,1432640
440,413,178640
440,409,57200
440,403,74800
440,401,3253360
440,400,742280
440,376,3278000
440,354,43097120
440,353,607200
440,1145,142560
440,343,47744840
440,1130,1364000
440,1128,6687120
440,331,288640
440,330,2695880
440,322,14559160
440,320,888360
440,315,72752680
440,1105,353760
440,1093,60188920
440,1085,806080
440,289,28995120
440,288,550440
440,286,66324720
440,1074,11652080
440,1071,252560
440,1067,2093080
440,259,6220280
440,237,354640
440,1041,103480520
440,222,3686320
440,1020,1796960
440,1009,8143520
440,211,2236520
440,994,1102445080
440,969,102964400
440,175,1309880
440,916,1065680
440,150,2720960
440,882,696960
440,839,96069600
440,814,1475320
440,813,238392440
440,72,1286560
440,69,151751600
440,787,6398920
440,58,33664840
440,765,272800
440,743,16876200
440,741,94673480
440,736,12094720
440,725,100320
440,714,41891960
440,705,1026080
440,6,1124640
440,4,40835080
440,667,776600
441,1207,221823
441,361,457793280
441,199,8160264
446,1029,5684270
450,233,5222591100
452,1196,4562036
452,453,228712
452,362,21351124
452,1122,618788
452,1101,8633652
452,842,349848
454,994,1137522878
454,69,156580060
455,496,624260
455,464,16759015
455,440,737100
455,421,6562465
459,482,1237464
459,464,16906347
459,376,3419550
459,345,17285940
459,286,69188742
459,69,158304510
460,642,264524840
462,570,476906430
462,534,51475116
462,429,584430
462,374,7847994
462,1093,63198366
462,286,69640956
462,1074,12234684
462,1009,8550696
462,211,2348346
462,994,1157567334
462,972,1641024
462,969,108112620
462,176,1545390
462,150,2857008
462,839,100873080
462,69,159339180
462,741,99407154
462,731,1353660
462,721,43672860
462,699,250235832
462,4,42876834
462,658,105336
464,570,478970960
464,533,2140432
464,496,636608
464,482,1250944
464,459,836592
464,421,6692272
464,407,1419840
464,367,14017904
464,354,45447872
464,330,2842928
464,289,30576672
464,994,1162578448
464,69,160028960
464,741,99837488
465,470,779805
465,332,1906035
465,233,5396677470
465,212,10414605
465,198,369071430
465,185,647280
465,181,148725135
465,139,810960
466,570,481035490
466,534,51920788
466,353,643080
466,1041,109595278
466,994,1167589562
466,150,2881744
466,741,100267822
467,560,4183386
467,422,542969692
467,380,299397436
467,361,484783360
467,199,8641368
467,813,253021067
467,58,35730637
468,596,4232124
468,570,483100020
468,555,11584404
468,534,52143624
468,533,2158884
468,496,642096
468,482,1261728
468,459,843804
468,440,758160
468,435,1205568
468,427,1523808
468,407,1432080
468,401,3460392
468,393,109980
468,374,7949916
468,372,284544
468,354,45839664
468,343,50783148
468,1130,1450800
468,330,2867436
468,329,79539876
468,296,24916788
468,289,30840264
468,288,585468
468,286,70545384
468,997,784254744
468,994,1172600676
468,181,149684652
468,175,1393236
468,150,2894112
468,138,578916
468,741,100698156
468,4,43433676
469,350,794486
470,332,1926530
470,198,373039940
473,1029,6028385
473,745,1795981
473,708,17435253
473,702,719028585
474,402,86742
475,517,1926600
475,500,15823675
475,1200,1226925
475,432,258875
475,422,552271100
475,416,70300
475,1168,2529850
475,361,493088000
475,350,804650
475,1075,267900
475,1020,1939900
475,199,8789400
475,121,4598475
475,813,257355475
476,1107,16703792
476,785,16299192
477,348,8334621
477,268,22068405
477,969,111622770
477,901,1740573
479,1200,1237257
479,314,3319470
479,699,259443644
481,780,1469936
482,468,1258984
482,466,81458
482,464,17753506
482,459,869046
482,454,889290
482,440,780840
482,435,1241632
482,427,1569392
482,421,6951886
482,407,1474920
482,401,3563908
482,393,113270
482,354,47210936
482,353,665160
482,1130,1494200
482,330,2953214
482,289,31762836
482,288,602982
482,286,72655716
482,237,388492
482,994,1207678474
482,150,2980688
482,882,763488
482,69,166236980
482,741,103710494
485,91,655720
485,73,36470545
491,498,4712618
491,296,26141331
491,749,1187729
492,611,3956664
492,525,1575384
492,522,614508
492,284,10965204
492,130,18115932
492,85,2688288
492,36,27227280
492,30,16045104
492,26,64574016
492,7,1528644
495,1128,7523010
496,534,55263328
496,427,1614976
496,401,3667424
496,376,3695200
496,343,53821456
496,1041,116650768
496,994,1242756272
496,69,171065440
496,741,106722832
496,4,46032272
498,554,6052194
498,439,6973992
498,385,4483992
498,382,165834
498,372,302784
498,349,51115716
498,296,26514018
498,287,1649874
498,226,10968450
498,749,1204662
498,15,195286218
500,535,4189500
500,510,1593000
500,341,19121500
500,290,3236000
500,268,23132500
500,199,9252000
501,337,15592122
501,179,1096188
502,570,518197030
504,488,5743080
504,1033,1688400
505,560,4523790
505,530,15945880
505,451,5416125
506,518,5586746
506,1195,328394
507,92,1862718
507,78,8984547
507,802,117506376
508,642,292127432
508,1308,80546956
508,1267,7986776
508,526,144272
508,440,822960
508,431,147828
508,422,590639408
508,414,72644
508,408,867156
508,1185,21554948
508,1168,2705608
508,361,527344640
508,1153,1053084
508,1147,773684
508,1144,3140456
508,1143,53340
508,1128,7720584
508,328,7139432
508,1125,556260
508,322,16809212
508,1115,1445260
508,1105,408432
508,1102,98558604
508,1093,69490844
508,1088,998220
508,1085,930656
508,1074,13452856
508,1069,1217168
508,1059,365252
508,257,872236
508,243,4468876
508,1033,1701800
508,1032,1361440
508,1026,10657332
508,1017,25908
508,1001,988060
508,998,1181608
508,198,403200616
508,969,118877080
508,167,63742824
508,163,10512552
508,901,1853692
508,869,2481072
508,866,509524
508,839,110916720
508,825,4738624
508,816,4982972
508,73,38200076
508,803,1525524
508,58,38867588
508,769,197612
508,749,1228852
508,741,109304836
508,736,13963904
508,37,1246944420
508,721,48021240
508,716,5326380
508,714,48366172
508,682,624840
508,680,1626616
508,667,896620
512,607,2845696
512,500,17056256
512,477,256512
512,1207,257536
512,1200,1322496
512,388,5575680
512,303,2315776
512,185,712704
512,813,277402112
512,46,601600
514,422,597615464
514,388,5597460
514,363,279616
514,199,9511056
515,517,2088840
515,475,623150
515,1204,418180
515,432,280675
515,1168,2742890
515,350,872410
515,341,19695145
515,1098,1034120
515,1020,2103260
515,891,4150900
515,121,4985715
515,47,464530
516,369,407124
516,1161,18290652
516,167,64746648
516,927,1276584
517,617,878383
517,586,5540172
517,515,1040204
517,444,988504
517,391,183535
517,1168,2753542
517,1098,1038136
517,283,867526
517,121,5005077
518,619,2796164
518,506,793058
518,1195,336182
518,259,7322966
519,642,298453026
519,422,603428844
519,318,146995332
519,227,759380559
519,212,11624043
519,198,411931338
519,192,1498845012
519,73,39027243
519,702,788955255
521,450,168656036
521,233,6046599918
521,66,7686655818
522,492,4622832
522,284,11633814
522,7,1621854
523,349,53681766
523,286,78835974
524,602,329072
524,1212,288200
524,950,985120
524,883,195976
524,800,12302996
524,677,332216
527,570,544003655
528,167,66252384
529,517,2145624
529,439,7408116
529,81,1383335
529,11,6877529
530,560,4747740
530,451,5684250
530,348,9260690
530,233,6151051740
530,180,2531810
530,148,25359440
530,66,7819438740
531,1048,42356277
531,755,125946828
536,576,23036744
536,562,3140960
536,209,123988592
536,997,898206288
538,1048,42914646
538,755,127607144
539,598,1095248
539,124,1960882
540,1315,3519180
540,576,23208660
540,227,790106940
541,576,23251639
541,209,125145202
541,785,18524922
542,36,29994280
542,30,17675704
542,26,71136416
544,1301,4641408
544,1295,83409888
544,1254,8373248
544,1213,113152
544,1198,7570848
544,937,124837664
546,1310,13923546
546,1309,6794970
546,1166,2794428
546,1165,23472540
546,351,726180
546,945,21988512
546,937,125296626
546,817,172362918
546,802,126545328
547,380,350686076
547,233,6348349626
549,233,6371561142
550,422,639471800
550,361,570944000
550,813,297990550
550,73,41358350
554,484,128038264
554,349,56863668
554,304,71061026
554,296,29495514
554,295,2807672
554,243,4873538
554,219,75628756
554,203,3866920
554,58,42387094
555,533,2560215
555,487,18281145
555,482,1496280
555,468,1449660
555,464,20442315
555,459,1000665
555,455,560550
555,454,1023975
555,435,1429680
555,429,702075
555,427,1807080
555,421,8004765
555,407,1698300
555,401,4103670
555,376,4134750
555,374,9427785
555,356,16859790
555,354,54361140
555,330,3400485
555,1120,566655
555,302,21649995
555,289,36573390
555,286,83659590
555,237,447330
555,994,1390584135
555,166,9727485
555,150,3432120
555,888,496170
555,80,608280
555,69,191413950
555,66,8188280190
555,741,119417685
555,4,51507885
560,451,6006000
562,335,76453918
562,302,21923058
564,1308,89426148
564,328,7926456
564,1115,1604580
564,839,123143760
564,699,305482704
568,1326,257673200
570,286,85920660
577,605,4284225
577,547,11316701
577,193,19774367
581,811,427035
582,209,134629404
582,69,200725980
585,144,1854450
585,40,10170810
586,595,413130
586,517,2376816
586,515,1179032
586,475,709060
586,469,147086
586,432,319370
586,416,86728
586,391,208030
586,1168,3121036
586,350,992684
586,1098,1176688
586,1075,330504
586,121,5673066
586,47,528572
589,566,363413
591,227,864728151
591,722,276427839
592,381,5112512
592,259,8369104
594,699,321731784
595,617,1010905
595,586,6376020
595,517,2413320
595,515,1197140
595,475,719950
595,469,149345
595,432,324275
595,416,88060
595,402,108885
595,1168,3168970
595,350,1007930
595,1098,1194760
595,1075,335580
595,283,998410
595,234,1148945
595,121,5760195
595,47,536690
596,613,133210768
596,570,615229940
596,555,14752788
596,487,19631644
596,450,192934736
596,994,1493311972
598,148,28613104
598,66,8822687484
602,1212,331100
604,4,56055428
605,577,929280
607,642,349057778
607,500,20220991
607,479,240372
607,477,304107
607,388,6610230
607,375,327780
607,1112,743575
607,268,28082855
607,263,710190
607,1001,1180615
607,199,11231928
607,163,12561258
607,813,328873207
607,73,45644579
607,62,1035542
607,57,695622
608,500,20254304
608,860,401280
608,74,1309024
608,721,57474240
611,130,22497631
613,304,78628897
613,994,1535906441
613,175,1824901
614,78,10880694
614,802,142305552
614,702,933369030
617,586,6611772
617,529,338116
617,515,1241404
617,475,746570
617,469,154867
617,432,336265
617,416,91316
617,402,112911
617,391,219035
617,1168,3286142
617,350,1045198
617,1098,1238936
617,1075,347988
617,283,1035326
617,1020,2519828
617,878,1776343
617,121,5973177
617,81,1613455
617,47,556534
617,699,334189412
619,1286,10470385
619,518,6834379
619,506,947689
621,1345,42743430
623,608,1303939
623,598,1265936
623,548,2278934
623,539,585620
623,517,2526888
623,505,5818197
623,764,2736216
624,546,20429760
624,1198,8684208
624,1163,1321008
624,362,29475888
624,1101,11919024
624,978,25241424
624,92,2292576
624,817,196986192
624,802,144623232
629,852,256632
632,4,58654024
633,632,91376715
642,212,14378874
642,198,509556684
642,969,150234420
642,898,24926292
642,848,421794
644,570,664778660
646,74,1390838
650,245,14955200
658,969,153978580
659,793,2309136
664,1292,617520
664,1186,498664
664,1185,28174184
664,1161,23536808
664,1146,290168
664,1137,3199816
664,1128,10091472
664,1059,477416
664,1008,2671272
664,977,1832640
664,922,5323288
664,839,144977760
664,804,591624
664,714,63218776
667,969,156084670
667,839,145632780
667,736,18334496
669,1279,93539580
669,1188,2928882
669,394,6949572
669,1053,476328
669,1020,2732196
669,1009,12381852
669,969,156552690
669,895,88977
669,839,146069460
669,736,18389472
677,602,425156
677,524,370319
677,1212,372350
677,950,1272760
677,883,253198
678,1308,107501646
678,1267,10659516
678,481,128820
678,1218,1006830
678,460,4900584
678,1167,5512140
678,1074,17954796
678,243,5964366
678,969,158658780
678,147,10342212
678,862,1551942
678,839,148034520
678,813,367341078
678,807,8398386
678,11,8814678
679,1103,600236
679,858,1608551
679,839,148252860
680,1308,107818760
680,803,2042040
682,1279,95357240
684,1009,12659472
685,699,371020660
690,1298,75664020
690,1285,801780
690,1188,3020820
690,1093,94387170
690,969,161466900
698,969,163338980
698,839,152401320
698,721,65981940
699,1308,110831343
699,1255,627003
699,535,5856921
699,484,161550084
699,377,5780031
699,318,197976372
699,1031,2148027
699,198,554797698
699,158,4212174
699,866,701097
699,839,152619660
699,83,1375632
699,66,10312806942
699,782,3847995
699,775,3888537
699,48,1103022
699,736,19214112
699,721,66076470
699,24,1929240
699,23,445962
699,15,274106559
704,1308,111624128
704,803,2114112
704,680,2254208
705,765,437100
712,645,10835928
712,1308,112892584
712,1267,11194064
712,312,12136040
712,984,822360
712,969,166615120
712,839,155458080
713,1324,1697653
713,986,2483379
713,913,3771770
713,909,1314772
713,839,155676420
713,784,7537836
713,714,67884017
713,686,9090750
713,10,26103643
716,839,156331440
720,1308,114161040
720,839,157204800
721,1156,7255423
721,1093,98627753
721,1051,1620087
721,1009,13344268
721,98,241152149
721,58,55164431
721,714,68645689
721,699,390519556
721,686,9192750
725,1308,114953825
725,1267,11398450
725,1128,11018550
725,969,169657250
725,952,208800
725,58,55470475
728,1343,6747104
730,1354,200750
730,1351,5324620
730,1345,50245900
730,1337,9563000
730,1334,11516480
730,1329,34264740
730,1324,1738130
730,629,11125930
730,1317,5312210
730,1312,7643830
730,1308,115746610
730,1298,80050340
730,1285,848260
730,1284,5868470
730,1281,2849190
730,1280,191990
730,1279,102068600
730,1276,891330
730,1270,11516480
730,1267,11477060
730,1265,433620
730,1258,3460200
730,1243,2133790
730,1236,5810070
730,500,24318490
730,1227,771610
730,485,18867580
730,1218,1084050
730,1211,2300230
730,1206,2618510
730,462,823440
730,1201,1585560
730,1199,6001330
730,1197,903010
730,422,848753480
730,1188,3195940
730,1187,13817440
730,1185,30974630
730,1167,5934900
730,1161,25876310
730,1156,7345990
730,1148,10525870
730,1142,2287090
730,1140,3141190
730,1137,3517870
730,1136,1472410
730,1134,4031060
730,1124,8484060
730,1093,99858890
730,1092,229950
730,1084,1009590
730,1074,19331860
730,1067,3472610
730,1051,1640310
730,1033,2445500
730,221,3261640
730,1021,361350
730,1018,384710
730,1013,3739790
730,1009,13510840
730,204,2265920
730,1004,1441750
730,989,56210
730,986,2542590
730,984,843150
730,982,935860
730,980,508080
730,969,170827300
730,949,820520
730,942,1131500
730,940,2795900
730,161,95607370
730,935,23462930
730,924,430700
730,917,11246380
730,913,3861700
730,909,1346120
730,906,23486290
730,904,17307570
730,899,22609560
730,891,5883800
730,881,1576800
730,879,7858450
730,871,1227860
730,865,9773970
730,850,301490
730,110,276670
730,825,6809440
730,824,124100
730,807,9042510
730,800,17139670
730,792,1027110
730,791,2244750
730,787,10616390
730,784,7717560
730,783,6353920
730,777,5469160
730,775,4060990
730,772,9545480
730,58,55853030
730,759,102200
730,744,312440
730,742,4639880
730,741,157071910
730,739,116800
730,736,20066240
730,732,18184300
730,722,341442170
730,33,21663480
730,716,7654050
730,714,69502570
730,713,15076690
730,712,1203770
730,710,6591170
730,706,368871190
730,699,395394280
730,698,266450
730,694,1256330
730,686,9307500
730,685,3893090
730,681,89790
730,679,418290
730,678,751900
731,741,157287077
732,816,7180188
736,625,91757120
736,1218,1092960
736,999,258336
736,868,267904
736,839,160698240
736,721,69574080
738,1009,13658904
738,916,1787436
738,839,161134920
738,741,158793246
738,11,9594738
741,1337,9707100
741,1298,81256578
741,1206,2657967
741,374,12587367
741,1120,756561
741,1093,101363613
741,264,694317
741,176,2478645
741,906,23840193
741,839,161789940
741,100,800280
741,835,9238788
741,732,18458310
741,731,2171130
741,730,97783842
742,1343,6876856
742,1138,2783242
742,1030,411068
742,1027,565404
742,996,3594248
742,730,97915804
743,1094,418990331
743,969,173869430
743,699,402435548
747,250,12683313
747,944,441515097
748,645,11383812
748,1308,118600636
748,1144,4624136
748,1137,3604612
748,1128,11368104
748,322,24750572
748,226,16474700
748,991,6420832
748,969,175039480
748,941,1741344
748,869,3653232
748,839,163318320
748,752,2546192
748,721,70708440
748,716,7842780
749,498,7188902
749,1225,824649
749,491,18725
749,1185,31780819
749,1144,4630318
749,1132,3786195
749,1115,2130905
749,296,39877509
749,1074,19835018
749,1067,3562993
749,1046,1142225
749,1028,174517
749,1026,15713271
749,1009,13862492
749,891,6036940
749,839,163536660
749,82,1026879
749,721,70802970
749,716,7853265
749,4,69512443
749,658,170772
752,1161,26656144
752,814,2521456
753,815,747729
753,734,1482657
764,860,504240
765,705,1783980
769,1308,121930333
769,1128,11687262
769,1085,1408808
769,1074,20364658
769,270,217627
769,1042,2283930
769,1026,16132851
769,1009,14232652
769,991,6601096
769,186,19994
769,972,2731488
769,969,179953690
769,869,3755796
769,839,167903460
769,99,10475318
769,813,416644969
769,58,58836959
769,752,2617676
769,736,21138272
769,721,72693570
769,711,394497
770,969,180187700
775,1093,106014575
776,642,446241904
776,1308,123040232
776,1267,12200272
776,1128,11793648
776,1033,2599600
776,1020,3169184
776,1009,14362208
776,972,2756352
776,969,181591760
776,948,423696
776,839,169431840
776,816,7611784
776,736,21330688
776,731,2273680
776,721,73355280
776,716,8136360
780,1083,1141140
782,1128,11884836
782,969,182995820
782,73,58804054
782,699,423559352
787,1308,124784359
787,800,18477973
787,792,1107309
787,741,169336429
792,736,21770496
795,1308,126052815
795,440,1287900
795,1128,12082410
795,1105,639180
795,1085,1456440
795,1074,21053190
795,1033,2663250
795,1009,14713860
795,991,6824280
795,972,2823840
795,969,186037950
795,869,3882780
795,839,173580300
795,816,7798155
795,736,21852960
795,721,75151350
795,714,75691155
795,699,430600620
795,667,1403175
799,1128,12143202
799,839,174453660
799,736,21962912
800,1350,777600
800,1345,55064000
800,1334,12620800
800,1329,37550400
800,1325,690400
800,1324,1904800
800,1320,7254400
800,1312,8376800
800,1299,1406400
800,1298,87726400
800,1290,463200
800,1276,976800
800,580,192000
800,558,154400
800,524,437600
800,521,4350400
800,1236,6367200
800,526,227200
800,1209,4435200
800,1199,6576800
800,1197,989600
800,1195,519200
800,1188,3502400
800,411,103200
800,1185,33944800
800,1162,1044800
800,1161,28357600
800,1148,11535200
800,1144,4945600
800,1140,3442400
800,1117,9628000
800,1108,2653600
800,1093,109434400
800,1074,21185600
800,249,132000
800,236,1570400
800,1033,2680000
800,1026,16783200
800,1020,3267200
800,969,187208000
800,951,394400
800,950,1504000
800,946,53600
800,940,3064000
800,160,755200
800,935,25712800
800,930,67200
800,877,1102400
800,875,171200
800,869,3907200
800,839,174672000
800,834,685600
800,787,11634400
800,783,6963200
800,758,74778400
800,736,21990400
800,730,105569600
800,728,19384800
800,721,75624000
800,714,76167200
800,713,16522400
800,686,10200000
800,10,29288800
800,668,2777600
800,653,2996800
803,1308,127321271
803,680,2571206
814,1128,12371172
814,1105,654456
814,1074,21556348
814,1026,17076906
814,1009,15065512
814,998,1893364
814,969,190484140
814,869,3975576
814,839,177728760
814,816,7984526
816,1320,7399488
816,1308,129382512
816,570,842328240
816,1188,3572448
816,1156,8211408
816,1137,3932304
816,1128,12401568
816,1127,744192
816,1116,1723392
816,1105,656064
816,1026,17118864
816,1009,15102528
816,211,4147728
816,998,1898016
816,991,7004544
816,969,190952160
816,922,6541872
816,916,1976352
816,839,178165440
816,741,175576272
816,736,22430208
816,731,2390880
816,721,77136480
819,998,1904994
824,1299,1448592
825,1308,130809525
825,1298,90467850
825,1188,3611850
825,1156,8301975
825,1128,12538350
825,278,57576750
825,1028,192225
825,1020,3369300
825,1009,15269100
825,969,193058250
825,935,26516325
825,839,180130500
825,730,108868650
825,714,78547425
825,667,1456125
827,942,1281850
831,642,477869874
831,1337,10886100
831,998,1932906
831,969,194462310
831,121,8044911
831,839,181440540
831,814,2786343
831,813,450236631
831,758,77676063
831,736,22842528
831,721,78554430
834,1345,57404220
834,1334,13157184
834,1324,1985754
834,1317,6069018
834,1312,8732814
834,1308,132236538
834,1304,1492026
834,1290,482886
834,1279,116609880
834,1258,3953160
834,1209,4623696
834,1205,77562
834,1197,1031658
834,1188,3651252
834,1169,570456
834,1159,100914
834,1156,8392542
834,1148,12025446
834,1137,4019046
834,1033,2793900
834,183,900720
834,969,195164340
834,935,26805594
834,899,25830648
834,839,182095560
834,800,19581486
834,756,6479346
834,736,22924992
834,714,79404306
834,686,10633500
839,1343,7775852
839,1320,7608052
839,1209,4651416
839,1199,6897419
839,1148,12097541
839,1093,114769327
839,1074,22218398
839,1026,17601381
839,1020,3426476
839,721,79310670
846,608,1770678
846,598,1719072
846,560,7578468
846,548,3094668
846,505,7900794
846,485,21865716
846,159,423846
846,140,805392
846,128,677646
846,124,3077748
846,860,558360
846,113,472068
846,849,720792
846,88,6707088
846,84,1318068
846,74,1821438
846,704,780858
848,642,487645792
848,839,185152320
850,1092,267750
850,924,501500
852,1188,3730056
853,642,490521062
853,1308,135249121
853,199,15783912
853,969,199610530
853,123,13254767
853,813,462156253
853,57,977538
856,1093,117094808
857,644,18202680
857,658,195396
858,1026,17999982
858,969,200780580
858,839,187335720
858,830,2704416
858,816,8416122
860,646,79120
860,642,494546440
860,1308,136359020
860,608,1799980
860,598,1747520
860,560,7703880
860,556,820440
860,548,3145880
860,539,808400
860,505,8031540
860,159,430860
860,897,344860
860,140,818720
860,136,1120580
860,134,442040
860,128,688860
860,124,3128680
860,111,846240
860,849,732720
860,846,468700
860,91,1162720
860,88,6818080
860,84,1339880
860,74,1851580
860,764,3777120
862,1064,772352
865,1320,7843820
866,1128,13161468
866,969,202652660
866,816,8494594
866,736,23804608
866,699,469056776
867,1308,137468919
867,1185,36787677
867,1143,91035
867,1085,1588344
867,1042,2574990
867,1009,16046436
867,994,2172317919
867,969,202886670
867,839,189300780
867,813,469741467
867,787,12608781
867,758,81041091
867,699,469598412
868,736,23859584
869,1308,137786033
869,270,245927
869,186,22594
869,721,82146570
869,711,445797
871,645,13255749
871,1329,40882998
871,1308,138103147
871,607,4841018
871,1287,1411891
871,1252,201201
871,1240,422435
871,1228,3514485
871,485,22511866
871,430,24328772
871,422,1012690796
871,1188,3813238
871,1185,36957401
871,1176,629733
871,1173,629733
871,361,904167680
871,345,32801860
871,341,33309653
871,1128,13237458
871,1115,2477995
871,315,144017237
871,314,6036030
871,1105,700284
871,1088,1711515
871,1077,222976
871,1074,23065822
871,1069,2086916
871,1065,1173237
871,270,246493
871,1059,626249
871,1057,854451
871,1046,1328275
871,1033,2917850
871,1020,3557164
871,1009,16120468
871,991,7476664
871,982,1116622
871,972,3093792
871,969,203822710
871,163,18024474
871,927,2154854
871,910,44421
871,907,140231
871,891,7020260
871,869,4253964
871,839,190174140
871,825,8124688
871,814,2920463
871,813,471908671
871,803,2615613
871,795,1362244
871,787,12666953
871,752,2964884
871,736,23942048
871,721,82335630
871,713,17988763
871,711,446823
871,680,2788942
878,641,657622
878,595,618990
878,529,481144
878,517,3561168
878,515,1766536
878,475,1062380
878,1204,712936
878,444,1678736
878,432,478510
878,1168,4676228
878,350,1487332
878,1098,1763024
878,1075,495192
878,270,248474
878,234,1695418
878,121,8499918
878,81,2295970
878,47,791956
878,27,172966
882,570,910457730
882,534,98270676
882,502,4130406
882,462,994896
882,459,1590246
882,427,2871792
882,403,149940
882,401,6521508
882,376,6570900
882,374,14982534
882,367,26646102
882,354,86390136
882,1093,120651426
882,286,132950916
882,1041,207431406
882,1009,16324056
882,994,2209901274
882,971,213444
882,176,2950290
882,175,2625714
882,150,5454288
882,138,1091034
882,839,192575880
882,72,2578968
882,69,304192980
882,753,1239210
882,741,189777294
882,731,2584260
882,714,83974338
882,4,81855774
883,602,554524
883,524,483001
883,1212,485650
883,950,1660040
883,677,559822
885,1308,140322945
885,1267,13913970
885,1249,154221870
885,1245,574365
885,514,703575
885,512,1964700
885,508,44250
885,1230,3097500
885,500,29482005
885,485,22873710
885,477,443385
885,1200,2285955
885,422,1028968260
885,415,42167595
885,1185,37551435
885,388,9637650
885,377,7318065
885,361,918700800
885,341,33845055
885,1137,4264815
885,1128,13450230
885,1115,2517825
885,312,15084825
885,303,4002855
885,1067,4209945
885,268,40944525
885,1032,2371800
885,199,16376040
885,185,1231920
885,984,1022175
885,969,207098850
885,158,5333010
885,929,267270
885,869,4322340
885,839,193230900
885,813,479493885
885,76,2040810
885,73,66549345
885,736,24326880
885,712,1459365
885,699,479347860
885,1,206205
886,1329,41587068
886,1176,640578
886,1056,638806
886,859,741582
886,839,193449240
886,812,751328
886,668,3076192
891,1308,141274287
891,1128,13541418
891,1026,18692289
891,1009,16490628
891,991,7648344
891,972,3164832
891,969,208502910
891,839,194540940
891,56,4009500
891,725,203148
891,721,84226230
893,1329,41915634
893,1308,141591401
893,1271,1434158
893,1240,433105
893,1188,3909554
893,1185,37890883
893,1161,31654171
893,1156,8986259
893,1148,12876167
893,1137,4303367
893,1083,1306459
893,1074,23648426
893,1026,18734247
893,969,208970930
893,839,194977620
893,835,11133924
893,825,8329904
893,787,12986899
893,716,9363105
893,714,85021637
893,713,18443129
897,84,1397526
897,721,84793410
899,1345,61878170
899,1320,8152132
899,1290,520521
899,1282,2703293
899,1209,4984056
899,1188,3935822
899,1074,23807318
899,921,2591817
899,800,21107621
900,1310,22950900
900,802,208591200
900,702,1368130500
901,645,13712319
901,642,518123654
901,1308,142859857
901,1278,1720009
901,1272,96919669
901,530,28449976
901,512,2000220
901,358,904604
901,500,30015013
901,477,451401
901,1200,2327283
901,439,12617604
901,422,1047571076
901,1185,38230331
901,388,9811890
901,1168,4798726
901,380,577638308
901,371,2307461
901,361,935310080
901,349,92480442
901,348,15743173
901,345,33931660
901,341,34456943
901,332,3693199
901,324,7288189
901,322,29813189
901,303,4075223
901,1094,508089217
901,296,47970141
901,290,5831272
901,268,41684765
901,258,294202629
901,257,1547017
901,256,12058083
901,247,2198440
901,1054,979387
901,243,7926097
901,1046,1374025
901,233,10456787958
901,1026,18902079
901,1020,3679684
901,1015,425272
901,212,20179697
901,203,6288980
901,199,16672104
901,969,210843010
901,167,113055678
901,163,18645294
901,123,14000639
901,839,196724340
901,813,488162701
901,73,67752497
901,68,5655577
901,66,13293045858
901,782,4960005
901,58,68936411
901,765,558620
901,56,4054500
901,54,7807165
901,736,24766688
901,721,85171530
901,699,488014036
901,11,11713901
901,680,2885002
904,10,33096344
908,1308,143969756
908,1128,13799784
908,1118,11046728
908,652,235172
909,1320,8242812
909,1024,2636100
909,1009,16823772
909,969,212715090
909,922,7287453
909,855,1678923
909,843,172710
909,839,198471060
910,969,212949100
913,1286,15443395
913,1282,2745391
913,543,501237
913,1236,7266567
913,1214,1493668
913,1209,5061672
913,1188,3997114
913,1156,9187519
913,1148,13164547
913,1137,4399747
913,1093,124892009
913,1026,19153827
913,990,2060641
913,986,3179979
913,969,213651130
913,940,3496790
913,916,2211286
913,899,28277436
913,879,9828445
913,839,199344420
913,825,8516464
913,800,21436327
913,784,9652236
913,713,18856189
913,699,494513668
916,699,496138576
917,1345,63117110
917,1343,8498756
917,1337,12012700
917,1267,14417074
917,1258,4346580
917,1093,125439181
917,839,200217780
917,741,197308139
917,736,25206496
917,730,121009154
921,1345,63392430
922,1292,857460
922,1186,692422
922,1185,39121382
922,1167,7495860
922,1146,402914
922,1137,4443118
922,1136,1859674
922,234,1780382
922,207,5126320
922,912,844552
922,839,201309480
922,816,9043898
922,804,821502
923,969,215991230
927,1329,43511526
927,1324,2207187
927,1308,146982339
927,606,8804646
927,1199,7620867
927,1137,4467213
