source_node,target_node,weight
121,586,1296636
121,515,243452
121,517,490776
121,1168,644446
121,350,204974
121,475,146410
121,642,69581534
123,813,66641523
124,74,266972
129,264,120873
129,29,18834
129,888,115326
129,44,505680
129,609,679443
129,246,590175
129,69,44490810
130,611,1045460
130,231,167050
130,494,10534810
130,522,162370
130,59,325365170
130,284,2897310
130,492,1151280
130,145,26399230
130,7,403910
130,60,6768450
130,5,1250340
130,48,205140
130,724,1559610
130,36,7194200
132,675,186064428
132,778,9334380
133,702,202179285
137,344,17799999
137,708,5049957
138,534,15375684
138,570,142452570
138,994,345766866
139,263,162630
139,199,2572056
139,463,22379
139,212,3113183
139,478,120513
139,520,2150330
139,470,233103
139,332,569761
139,465,98829
143,756,1110967
143,763,506649
144,35,747936
144,584,27072
144,251,53568
144,585,402192
144,553,797472
145,53,1187840
145,26,19030960
145,40,2520970
145,5,1394610
145,36,8024300
146,1117,1757110
148,58,11323628
148,422,172076048
148,530,4673248
148,408,252636
148,167,18570744
149,35,773906
149,144,472330
149,36,8245660
150,286,22610700
150,72,438600
150,882,237600
150,138,185550
150,176,501750
150,971,36300
150,175,446550
150,237,120900
150,753,210750
150,994,375833550
150,502,702450
150,534,16712700
150,741,32275050
150,570,154839750
152,702,231062040
152,645,2313288
154,69,53113060
154,888,137676
154,97,244552
154,582,422114
158,485,4083668
158,535,1323882
159,1337,2082900
159,846,86655
159,140,151368
159,860,104940
163,199,3016152
163,263,190710
163,123,2532857
163,341,6233609
163,198,129373426
163,318,46166164
167,1286,2824805
167,518,1843847
167,460,1207076
167,296,8891247
167,192,482287316
167,68,1048259
167,37,409920705
167,1088,328155
167,754,204742
167,1308,26479019
167,642,96034018
169,4,15684383
169,1296,6074536
169,461,135879549
169,994,423439133
169,69,58286410
170,70,658240
170,173,495210
173,70,669856
173,170,579896
174,782,957870
175,237,141050
176,570,181678640
176,534,19609568
178,632,25695190
178,193,6100238
178,633,4824334
180,451,1930500
180,560,1612440
180,163,3724920
180,530,5683680
180,361,186854400
180,37,441830700
180,123,2797020
180,642,103509720
180,73,13535460
181,1278,345529
182,708,6708702
185,198,146834870
185,813,100233185
187,444,357544
187,121,1810347
187,67,42075
187,254,26928
187,699,101285932
189,1326,85739850
189,18,285390
190,226,4184750
190,1102,36862470
193,633,5230879
193,178,5998247
193,4,17911751
197,568,57714302
197,489,4153745
198,318,56079144
198,341,7572114
198,98,66224862
199,500,6629287
199,268,9206735
199,510,634014
199,422,231372524
203,258,66285387
203,1094,114475151
203,699,109952108
203,54,1758995
203,294,390572
203,814,680659
203,66,2994992574
203,510,646758
207,234,399717
207,922,1659519
208,755,49335104
208,702,316190160
208,281,736736
208,313,8643440
208,32,199680
208,317,45968
212,318,60044336
212,198,168264824
212,520,3279640
212,13,1735861512
212,341,8107516
212,1001,412340
212,470,355524
212,290,1372064
212,268,9808180
212,314,1469160
212,199,3922848
214,756,1662566
217,245,4992736
217,650,7049462
217,740,407309
217,433,56636132
217,64,3106138
219,9,1995966
219,226,4823475
219,714,20850771
219,296,11659779
219,304,28090911
223,145,45284833
223,36,12340820
223,170,747496
223,284,4970001
224,650,7276864
224,245,5153792
224,434,47564160
224,2,2175936
227,997,380397066
227,415,10815869
228,755,54078864
228,313,9474540
228,738,1061340
228,208,1518252
229,1102,44428977
229,788,173582
229,1000,340294
229,836,3992386
229,1029,2918605
229,1100,682878
229,1014,154346
231,40,4016166
231,36,12783540
231,492,2045736
231,26,30318288
231,5,2221758
231,386,195195
231,239,2501961
231,425,2145990
231,19,954030
231,284,5148297
231,35,1199814
234,207,1301040
234,922,1875978
235,375,126900
235,163,4863090
235,363,127840
235,199,4348440
237,502,1109871
237,570,244646805
237,741,50994579
237,138,293169
237,150,1465608
237,994,593817009
237,72,692988
237,534,26406066
237,882,375408
237,175,705549
237,271,72759
237,286,35724906
237,1071,136038
240,839,52401600
242,969,56630420
242,972,859584
242,219,33036388
242,243,2128874
242,349,24839364
242,431,70422
242,304,31041098
242,1026,5076918
242,1308,38370794
242,736,6652096
242,1067,1151194
242,869,1181928
242,721,22876260
242,1088,475530
242,803,726726
242,295,1226456
243,257,417231
244,1102,47339172
245,434,52023300
246,888,219924
246,461,197789166
246,741,52931082
246,44,964320
246,97,390648
247,1094,139287499
247,813,133824847
247,123,3838133
251,36,13890340
251,35,1303694
251,585,701043
251,30,8185612
251,43,1218856
251,144,795670
257,243,2260829
259,13,2120698734
260,233,3017497080
260,66,3835951080
260,434,55208400
260,131,75416120
261,15,102348801
263,1094,148310171
263,199,4866552
263,813,142493663
263,123,4086757
264,741,56804088
264,994,661467048
264,570,272517960
264,534,29414352
264,192,762418272
268,290,1734496
268,341,10249124
268,198,212712136
268,123,4164452
268,422,311597168
268,73,20152796
268,199,4959072
268,500,8927884
268,813,145202668
268,1200,692244
268,388,2918520
268,607,1489544
270,869,1318680
271,741,58310257
271,994,679005947
271,72,792404
271,237,218426
271,570,279743815
271,534,30194278
271,150,1675864
271,286,40849998
272,1094,153385424
272,813,147369872
272,388,2962080
272,268,12584080
274,702,416519730
275,836,4794350
276,61,10202340
277,1102,53741601
277,836,4829218
277,702,421080165
277,1100,826014
277,1029,3530365
277,1000,411622
277,1014,186698
277,229,254286
277,1062,1301900
277,275,154012
277,1196,2795761
279,746,1175985
279,1192,1792017
281,208,1871179
281,127,10397
281,115,102565
281,313,11676955
281,755,66649828
281,317,62101
281,32,269760
282,315,46627854
282,45,9544290
283,586,3032628
283,391,100465
283,1098,568264
283,515,569396
283,617,480817
283,1204,229796
283,475,342430
283,469,71033
283,350,479402
283,370,59147
283,416,41884
283,121,2739723
283,1075,159612
283,517,1147848
283,432,154235
283,47,255266
283,444,541096
283,1168,1507258
283,402,51789
283,81,740045
283,559,245361
283,595,199515
283,474,47544
283,529,155084
283,641,211967
283,27,55751
284,60,14786460
284,5,2731512
284,525,909368
284,553,1572792
284,36,15716560
284,144,900280
284,492,2515104
284,26,37274432
284,30,9261808
286,741,61537762
286,534,31865548
286,150,1768624
286,1041,67262338
286,72,836264
286,882,453024
286,237,230516
286,4,26542802
286,138,353782
286,691,595738
286,705,666952
286,176,956670
286,753,401830
286,971,69212
286,1093,39122798
286,936,134134
286,288,357786
286,1071,164164
286,175,851422
286,1130,886600
286,271,87802
286,99,3895892
286,193,9801506
286,320,577434
286,400,482482
286,376,2130700
286,702,434761470
286,429,361790
286,289,18846828
286,440,463320
286,401,2114684
286,345,10770760
286,367,8640346
286,403,48620
286,464,10534238
286,462,322608
286,459,515658
286,482,771056
286,354,28013128
286,633,7751458
286,427,931216
286,331,187616
286,413,116116
286,374,4858282
286,435,736736
286,372,173888
286,296,15226926
286,461,229950006
286,353,394680
286,450,92582776
286,69,98638540
286,211,1453738
286,468,747032
286,421,4124978
286,343,31034146
286,339,126698
286,407,875160
286,329,48607702
286,523,167310
286,496,392392
286,330,1752322
286,455,288860
286,570,295227790
286,994,716589302
286,533,1319318
287,296,15280167
287,123,4459693
287,361,297928960
287,58,21958657
287,969,67160870
288,882,456192
288,376,2145600
289,401,2136866
290,371,742690
290,430,8100280
290,212,6495130
290,314,2009700
290,163,6001260
290,268,13416850
290,642,166765660
290,341,11090470
290,500,9660770
290,199,5366160
290,901,1058210
290,348,5067170
290,73,21807130
290,46,340750
292,35,1516648
293,337,9118746
294,722,137512326
294,1020,1200696
294,816,2883846
294,147,4484676
294,642,169065876
294,1267,4622268
294,1128,4468212
294,969,68798940
294,489,6198990
294,422,341826744
294,1188,1287132
294,997,492672852
294,721,27791820
294,699,159240984
294,839,64191960
294,922,2356998
294,813,159289494
295,243,2595115
296,99,4032112
296,167,37141488
296,15,116073736
296,385,2665184
296,349,30382032
296,243,2603912
296,122,19110648
296,219,40408144
296,825,2761088
296,287,980648
296,408,505272
296,58,22647256
296,1230,1036000
296,347,769896
296,338,2565136
296,554,3597288
296,304,37967624
297,1326,134734050
298,381,2573528
300,1048,23930100
300,316,255600
303,268,14018295
303,500,10093839
303,512,672660
303,388,3299670
303,185,421776
303,1200,782649
303,1207,152409
303,422,352290828
303,341,11587629
303,314,2099790
303,813,164165703
303,163,6270282
304,99,4141088
304,219,41500256
304,296,16185264
307,30,10011884
307,36,16989380
307,239,3325117
307,19,1267910
307,43,1490792
307,26,40293136
307,284,6842109
307,35,1594558
307,144,973190
307,425,2852030
307,101,3715314
310,785,10615020
310,384,682620
310,412,1590300
311,1286,5260565
313,208,2084267
314,1094,177069938
314,341,12008302
314,290,2032208
314,212,7032658
314,500,10460282
314,73,23611858
315,25,1964970
315,45,10661175
316,702,480365820
316,300,41080
317,281,1122814
317,313,13172935
317,344,41186859
318,198,252397236
318,268,14712270
318,422,369730968
318,338,2755788
324,699,175490064
324,341,12390732
324,969,75819240
324,54,2807460
324,322,10720836
324,163,6704856
324,488,3691980
324,203,2261520
324,1200,836892
324,422,376707024
327,295,1657236
327,349,33563934
328,1094,184964776
328,258,107101512
328,54,2842120
328,123,5096792
328,839,71615520
328,458,438467120
328,500,10926664
328,721,31005840
328,422,381357728
328,348,5731144
328,1161,11626616
328,1124,3812016
329,354,32224892
329,69,113468810
330,435,850080
330,440,534600
330,72,964920
330,329,56085810
330,286,49743540
330,468,861960
330,427,1074480
330,421,4759590
330,482,889680
330,407,1009800
330,464,12154890
330,496,452760
330,461,265326930
330,69,113813700
330,166,5783910
331,354,32420788
331,427,1077736
331,72,967844
331,482,892376
331,462,373368
331,570,341679715
331,288,414081
331,401,2447414
331,69,114158590
331,286,49894278
331,289,21812238
331,534,36879358
331,345,12465460
331,440,536220
331,429,418715
331,376,2465950
331,741,71220277
331,367,9999841
332,198,263509064
332,470,556764
333,1102,64606329
333,1029,4244085
333,756,2587077
333,763,1179819
333,1007,2949381
333,1101,6360633
333,750,1702629
334,702,507728430
334,344,43395618
334,833,112892
334,1248,4418152
335,421,4831705
336,1178,460320
337,179,737356
337,397,1277904
337,259,4764169
338,1308,53592266
338,167,42411564
338,1272,36358322
338,1115,961610
338,243,2973386
338,349,34692996
338,296,17995458
338,73,25416586
338,422,392984488
338,385,3043352
338,408,576966
338,642,194368252
338,716,3543930
338,753,474890
338,839,73798920
338,969,79095380
338,1161,11981086
338,1329,15865044
338,1116,713856
338,1286,5717270
338,699,183072968
338,1074,8950916
338,1230,1183000
338,862,773682
338,991,2901392
338,1024,980200
338,922,2709746
338,935,10863658
338,1311,16035058
339,1009,6274212
339,839,74017260
339,1128,5152122
339,869,1655676
339,1074,8977398
339,4,31461573
339,240,314931
339,721,32045670
339,969,79329390
339,286,51100182
339,304,43483191
339,138,419343
339,69,116917710
339,454,625455
339,570,349937835
339,343,36785229
340,1029,4333300
340,778,24043100
340,755,80643920
340,1094,191731780
340,493,9015440
340,209,78649480
341,198,270652382
341,318,96580748
341,1094,192295697
341,702,518369445
341,848,224037
341,258,111346389
341,642,196093414
341,123,5298799
341,185,474672
341,147,5201614
341,212,7637377
341,73,25642177
341,871,573562
341,371,873301
341,314,2363130
341,163,7056654
341,54,2954765
341,328,4792414
341,290,2206952
341,428,107415
341,813,184754141
341,199,6309864
341,422,396472516
341,268,15776365
341,348,5958293
341,418,342705
341,500,11359733
341,1200,880803
341,699,184697876
341,738,1587355
341,167,42787998
341,47,307582
341,489,7189985
341,721,32234730
341,388,3713490
341,535,2857239
341,969,79797410
343,1041,80667769
343,150,2121112
343,994,859406051
343,691,714469
343,286,51703134
343,376,2555350
343,4,31832801
343,570,354066895
343,138,424291
343,176,1147335
343,971,83006
343,753,481915
343,502,1606269
343,1145,111132
343,1130,1063300
343,288,429093
343,882,543312
343,741,73802281
343,534,38216374
343,72,1002932
343,705,799876
343,209,79343446
343,401,2536142
343,345,12917380
343,936,160867
343,400,578641
343,462,386904
343,450,111034588
343,52,3472532
343,427,1116808
343,429,433895
343,435,883568
343,331,225008
343,289,22603014
343,403,58310
343,175,1021111
343,459,618429
343,374,5826541
343,367,10362373
343,237,276458
343,219,46824302
343,99,4672346
343,409,44590
343,468,895916
343,372,208544
343,380,219900044
343,482,924728
343,440,555660
343,421,4947089
343,330,2101561
343,354,33596164
343,496,470596
343,339,151949
343,407,1049580
343,533,1582259
343,464,12633719
343,69,118297270
343,461,275779203
343,1071,196882
343,329,58295251
343,555,8490279
343,80,375928
343,166,6011761
343,393,80605
343,169,40883542
343,613,76663244
343,66,5060504694
344,1248,4550432
347,163,7180818
347,642,199543738
347,1272,37326443
347,296,18474627
347,839,75763980
347,1230,1214500
348,123,5407572
348,642,200118792
348,58,26625828
348,1094,196243116
348,99,4740456
348,901,1269852
348,56,1566000
348,699,188489328
348,54,3015420
348,422,404611248
348,821,1783152
348,477,174348
348,163,7201512
348,73,26168556
348,341,13308564
348,475,421080
348,290,2252256
348,324,2814972
348,147,5308392
348,380,223105584
348,1112,426300
348,1272,37434012
348,268,16100220
348,296,18527868
348,243,3061356
348,530,10988448
348,361,361251840
348,813,188546748
348,314,2411640
348,450,112653168
348,488,3965460
348,328,4890792
348,226,7664700
348,9,3171672
348,519,1078800
348,66,5134272984
348,148,16651104
348,258,113632092
348,1031,1069404
348,233,4038803784
348,304,44637612
348,479,137808
348,500,11592924
348,564,1224960
348,505,3249972
348,560,3117384
348,1278,664332
348,181,111303972
348,120,92568
348,415,16581156
348,1200,898884
348,485,8994408
348,839,75982320
348,1096,416556
348,199,6439392
348,1009,6440784
348,1098,698784
348,257,597516
351,802,81350568
351,937,80547831
351,1235,6151977
351,1165,15089490
351,1310,8950851
351,822,2022462
351,373,258687
351,817,110804733
351,546,11491740
351,1166,1796418
351,1101,6704451
351,92,1289574
351,1000,521586
351,1129,2655666
352,1140,1514656
353,482,951688
353,69,121746170
354,345,13331640
354,320,714726
354,72,1035096
354,237,285324
354,2,3438756
354,1130,1097400
354,286,53361252
354,1093,48424722
354,376,2637300
354,741,76169118
354,994,886967178
354,570,365421810
354,367,10694694
354,650,11500044
354,224,3623898
354,245,8144832
354,427,1152624
354,176,1184130
354,13,2898561204
354,228,43649970
354,755,83964552
354,633,9594462
354,482,954384
354,534,39441972
354,209,81887988
354,69,122091060
354,259,5004498
354,329,60164778
354,421,5105742
354,401,2617476
354,407,1083240
354,178,11001966
355,1048,28317285
359,836,6258806
359,1043,963556
359,788,272122
359,1102,69650667
359,1196,3623387
361,1094,203574037
361,348,6307753
362,452,4328796
362,295,1834616
362,842,280188
362,1029,4613690
362,1102,70232706
362,937,83072122
362,1014,243988
362,1122,495578
362,1101,6914562
362,1129,2738892
362,544,795314
362,471,785902
362,1254,5571904
362,275,201272
362,1301,3088584
362,1235,6344774
363,500,12092619
363,272,292941
363,314,2515590
363,199,6716952
364,380,233363312
364,362,17194268
364,499,223734056
366,997,613327428
367,741,78966289
367,176,1227615
367,534,40890406
367,354,35946916
367,570,378841255
367,461,295075707
368,525,1178336
368,284,8201616
371,1094,209213207
371,73,27898087
371,1001,721595
371,199,6864984
371,341,14188153
372,994,932067204
372,72,1087728
372,741,80042124
372,461,299095812
372,286,56074536
372,69,128299080
373,1310,9511873
373,802,86449464
373,351,496090
373,1165,16035270
373,546,12212020
373,1305,440886
373,956,363675
373,937,85596413
374,570,386067110
374,534,41670332
374,741,80472458
374,1041,87958442
374,994,937078318
374,4,34709818
374,69,128988860
375,73,28198875
375,123,5827125
375,813,203175375
375,235,196500
375,199,6939000
375,699,203113500
376,994,942089432
376,286,56677488
376,570,388131640
376,882,595584
376,429,475640
376,440,609120
376,345,14160160
376,741,80902792
376,459,677928
376,401,2780144
378,341,14455854
378,212,8466066
378,699,204738408
378,1094,213160626
378,314,2619540
378,813,204800778
381,576,16374999
382,439,5349528
382,839,83405880
382,56,1719000
382,699,206904952
382,498,3666436
385,296,20497785
385,349,39517170
385,304,49383565
386,26,50661728
386,239,4180766
386,7,1199302
386,36,21361240
386,284,8602782
386,231,496010
386,553,2137668
387,753,543735
387,108,11199780
387,839,84497580
387,645,5889753
387,869,1890108
387,349,39722454
387,226,8523675
387,15,151758567
388,272,313116
388,500,12925444
388,813,210218788
388,1207,195164
388,185,540096
388,901,1415812
388,422,451118288
388,303,1754924
388,268,17950820
388,363,211072
388,510,1236168
388,1094,218799796
388,1272,41736772
388,199,7179552
388,341,14838284
388,314,2688840
388,398,167616
388,514,308460
388,607,2156504
388,423,1745612
391,121,3785271
391,47,352682
391,432,213095
391,586,4189956
391,350,662354
391,475,473110
391,517,1585896
391,1098,785128
391,515,786692
391,617,664309
391,283,656098
391,416,57868
392,230,3133648
392,258,127999368
392,69,135196880
393,994,984683901
393,570,405680145
393,150,2430312
393,372,238944
393,421,5668239
393,1041,92426919
393,286,59240034
393,288,491643
393,376,2927850
393,1130,1218300
393,429,497145
393,72,1149132
393,482,1059528
393,459,708579
393,345,14800380
393,427,1279608
393,496,539196
393,461,315980253
393,407,1202580
397,417,1046095
397,337,12355434
398,199,7364592
398,500,13258574
398,813,215636798
398,388,4334220
399,813,216178599
399,706,201615897
399,1185,16929969
399,952,114912
399,725,90972
399,1128,6064002
399,1308,63264243
399,969,93369990
399,1026,8370621
399,1115,1135155
399,869,1948716
399,998,928074
399,1069,956004
399,803,1198197
399,349,40954158
400,286,60295200
400,570,412906000
400,994,1002222800
400,741,86066800
401,570,413938265
401,286,60445938
401,1130,1243100
401,741,86281967
401,440,649620
401,72,1172524
401,345,15101660
401,1041,94308383
401,376,2987450
401,367,12114611
401,237,323206
401,331,263056
401,994,1004728357
401,69,138300890
401,427,1305656
401,289,26425098
401,343,43512911
401,459,723003
401,482,1081096
401,372,243808
401,354,39277148
401,435,1032976
401,421,5783623
401,330,2456927
401,329,68152757
401,496,550172
401,407,1227060
401,1171,168019
401,393,94235
401,555,9925953
401,80,439496
401,461,322412421
401,169,47796794
401,233,4653908958
403,994,1009739471
403,741,86712301
403,440,652860
403,1130,1249300
403,69,138990670
404,888,361176
404,129,1976368
404,97,641552
404,44,1583680
404,609,2127868
404,286,60898152
404,246,1848300
404,154,310676
404,29,58984
404,69,139335560
405,624,4384530
405,802,93866040
405,937,92939805
405,151,848070
405,78,7177005
405,233,4700331990
405,500,13491765
405,1029,5161725
405,1301,3455460
405,817,127851615
405,1235,7098435
405,822,2333610
405,544,889785
405,1310,10327905
405,1295,62097435
405,1338,5222880
405,1300,2530440
405,169,48273570
405,978,16382655
406,1102,78769278
406,1080,339010
406,666,451878
406,362,19178222
407,741,87572969
407,286,61350366
407,1041,95719481
407,69,140370230
407,994,1019761699
407,461,327236547
407,4,37772449
407,289,26820486
407,487,13406173
408,642,234622032
408,73,30680376
408,813,221054808
408,341,15603144
408,460,2949024
408,1168,2173008
408,180,1949016
408,901,1488792
408,270,115464
408,123,6339912
408,296,21722328
408,268,18876120
408,167,51195024
408,530,12883008
408,148,19521984
408,318,115557024
408,361,423536640
408,560,3654864
408,122,26341704
408,1272,43888152
408,314,2827440
408,37,1001482920
408,564,1436160
408,58,31216488
408,199,7549632
408,66,6019492464
408,347,1061208
408,451,4375800
410,778,28993150
412,671,8424988
412,785,14107704
412,316,351024
412,248,755608
412,384,907224
413,994,1034795041
413,176,1381485
413,286,62254794
413,570,426325445
413,534,46015634
413,331,270928
413,427,1344728
413,482,1113448
413,459,744639
413,633,11193539
413,462,465864
413,354,40452524
413,403,70210
413,464,15212029
413,367,12477143
413,345,15553580
413,882,654192
413,353,569940
413,1041,97130579
413,69,142439570
413,372,251104
413,435,1063888
413,741,88863971
413,289,27215874
414,1015,195408
415,58,31752065
415,147,6330410
416,517,1687296
418,813,226472818
418,290,2705296
418,1094,235717306
418,375,225720
418,199,7734672
418,1207,210254
418,388,4552020
418,73,31432346
418,1200,1079694
421,401,3112874
421,994,1054839497
421,570,434583565
421,1041,99012043
421,741,90585307
421,468,1099652
421,435,1084496
421,286,63460698
421,330,2579467
421,4,39071747
421,343,45683131
421,427,1370776
421,482,1135016
421,69,145198690
421,1130,1305100
421,971,101882
421,459,759063
421,289,27743058
421,288,526671
421,329,71551897
421,354,41236108
421,407,1288260
421,393,98935
421,335,57272419
421,455,425210
421,464,15506693
421,367,12718831
421,66,6211290018
421,533,1942073
422,73,31733134
422,290,2731184
422,1094,237972974
422,594,622450
423,199,7827192
425,19,1755250
425,43,2063800
425,307,305150
425,26,55780400
425,36,23519500
425,30,13860100
425,5,4087650
425,239,4603175
427,994,1069872839
427,741,91876309
427,176,1428315
427,1093,58410611
427,354,41823796
427,462,481656
427,376,3181150
427,4,39628589
427,286,64365126
427,429,540155
427,69,147268030
427,401,3157238
427,374,7253449
427,482,1151192
427,367,12900097
427,1041,100423141
427,468,1115324
427,329,72571639
427,421,6158621
427,534,47575486
427,570,440777155
427,435,1099952
427,407,1306620
427,175,1271179
427,343,46334197
427,330,2616229
427,80,467992
427,555,10569531
428,813,231890828
428,290,2770016
428,422,497625328
428,500,14257964
428,380,274394224
429,376,3196050
430,198,341291860
431,99,5871082
431,349,44238702
431,1308,68338067
431,1128,6550338
431,1115,1226195
431,836,7514054
431,1067,2050267
431,891,3473860
431,839,94104540
431,327,1835629
431,714,41035079
431,716,4519035
431,721,40742430
431,1026,9041949
431,667,760715
431,736,11847328
431,1085,789592
431,1009,7976948
431,1105,346524
431,1194,364195
431,1059,309889
431,769,167659
431,12,246532
431,803,1294293
431,969,100858310
433,434,91943220
434,224,4442858
434,650,14098924
434,2,4215876
434,217,2407832
434,245,9985472
434,433,113272264
435,286,65571030
435,994,1089917295
435,150,2690040
435,741,93597645
435,401,3216390
435,69,150027150
435,1041,102304605
435,482,1172760
435,376,3240750
435,534,48466830
435,570,449035275
435,354,42607380
435,367,13141785
435,353,600300
435,936,204015
435,374,7389345
435,882,689040
435,450,140816460
435,1130,1348500
435,289,28665630
435,971,105270
435,427,1416360
435,403,73950
435,440,704700
435,343,47202285
435,1093,59504955
435,176,1455075
435,372,264480
435,461,349749135
435,331,285360
435,320,878265
435,345,16382100
435,175,1294995
435,429,550275
435,4,40371045
435,129,2128020
435,264,407595
435,421,6274005
435,459,784305
435,468,1136220
435,211,2211105
435,72,1271940
435,407,1331100
435,633,11789805
435,462,490680
435,288,544185
435,330,2665245
435,464,16022355
439,99,5980058
439,1181,131700
439,349,45059838
439,422,510414764
439,58,33588329
439,56,1975500
440,994,1102445080
440,1041,103480520
440,570,454196600
440,534,49023920
440,4,40835080
440,69,151751600
440,286,66324720
440,289,28995120
440,429,556600
440,376,3278000
440,400,742280
440,320,888360
440,1074,11652080
440,741,94673480
440,1130,1364000
440,409,57200
440,1145,142560
440,916,1065680
440,714,41891960
440,1308,69765080
