source_node,target_node,weight
a_001215,n_00881,133141125
a_001215,a_001167,132141375
a_001215,n_001137,71400750
a_001215,n_00518,5010375
a_001215,a_001112,286533000
a_001215,a_00861,84909000
a_001215,a_00528,68134125
a_001215,a_00782,153868500
a_001215,a_001083,68889750
a_001215,n_00525,10206750
a_001215,n_00622,23459250
a_001215,a_00574,3545625
a_001215,a_00754,14752125
a_001215,a_00833,26458500
a_001215,a_001049,30445875
a_001215,a_001118,361990875
a_001215,a_00527,2790000
a_001215,a_00811,7649250
a_001215,a_00950,14914875
a_001215,a_001269,1405753125
a_001215,n_001070,47662500
a_001215,n_00745,8207250
a_001215,a_001222,1519120125
a_001215,a_00640,20901750
a_001215,n_001072,50626875
a_001215,a_00784,12659625
a_001215,n_00526,4405875
a_001215,n_00519,3871125
a_001215,a_001041,1588823625
a_001215,n_001232,1206582000
a_001215,a_00923,113901750
a_001215,n_001195,45988500
a_001215,a_00952,365338875
a_001215,a_001094,8544375
a_001215,a_001011,1650750
a_001215,a_00832,10195125
a_001215,a_00643,14101125
a_001215,a_00816,40768875
a_001215,n_00641,20959875
a_001215,a_00738,4417500
a_001215,n_00878,6405375
a_001215,n_00879,21738750
a_001215,a_00739,7381875
a_001215,n_00953,7358625
a_001215,a_00976,82305000
a_001215,a_001129,1053980625
a_001215,a_001130,94674000
a_001215,n_00916,477020250
a_001215,a_001016,107136000
a_001215,n_00603,3324750
a_001215,n_001113,375673500
a_001215,a_00930,16507500
a_001215,a_00815,94441500
a_001215,a_001102,111181500
a_001215,a_00998,122469375
a_001215,a_001178,70389375
a_001215,a_001067,316688250
a_001215,a_001198,410874000
a_001215,a_00668,142069125
a_001215,n_00903,44395875
a_001215,n_00763,883500
a_001215,n_00806,10950750
a_001215,a_00908,22808250
a_001215,a_00626,22087500
a_001215,a_001004,21622500
a_001215,a_001143,172863750
a_001215,a_001139,59601375
a_001215,a_00931,146033250
a_001215,a_00778,33735750
a_001215,n_00602,7695750
a_001215,n_00570,86734125
a_001215,a_00645,225978375
a_001215,a_00604,546375
a_001215,n_00585,110495625
a_001215,a_001265,6211365375
a_001215,n_00619,14461500
a_001215,a_00855,13845375
a_001215,n_001230,97475625
a_001215,n_00955,19065000
a_001215,n_001045,23284875
a_001215,a_001238,46023375
a_001215,n_001188,759775125
a_001215,a_001217,272490000
a_001215,n_00777,3255000
a_001215,a_001242,99986625
a_001215,a_00765,15949500
a_001215,n_00522,2906250
a_001215,a_001264,177199875
a_001215,n_00530,685875
a_001215,n_001210,391971750
a_001215,a_00959,16647000
a_001215,a_00524,11590125
a_001215,a_001244,1075370625
a_001215,a_001097,10264875
a_001215,a_001009,34003125
a_001215,a_001125,146207625
a_001215,a_001271,245601375
a_001215,a_001268,307027875
a_001215,a_001281,2539190625
a_001215,a_001247,112774125
a_001215,a_001270,194939625
a_001215,n_001277,1831297875
a_001215,a_00900,14705625
a_001215,n_001245,495004125
a_001215,a_001251,48848250
a_001215,a_001234,175770000
a_001215,a_001273,323000625
a_001215,a_001278,1053457500
a_001215,a_001280,2707776375
a_001215,a_001024,16763250
a_001215,a_001225,35956125
a_001217,a_001273,651280400
a_001217,a_00545,4031680
a_001217,a_00764,122403680
a_001217,a_00957,66827440
a_001217,n_00538,21119440
a_001217,a_001001,519782000
a_001217,n_00543,3867600
a_001217,a_001118,729898160
a_001217,a_001222,3063068880
a_001217,n_00542,3140960
a_001217,n_00541,129295040
a_001217,n_00540,4500480
a_001217,a_00773,28878080
a_001217,a_001269,2834482000
a_001217,n_001164,178401840
a_001217,n_00539,5789680
a_001217,n_001232,2432884480
a_001217,n_001113,757487040
a_001217,n_001195,92728640
a_001217,n_00911,40269920
a_001217,a_00762,11227760
a_001217,a_00950,30073520
a_001217,a_001167,266442480
a_001217,a_001014,35464720
a_001217,a_001170,377970000
a_001217,a_001005,13196720
a_001217,a_001061,27448240
a_001217,a_001225,72499920
a_001217,a_001094,17228400
a_001217,a_001129,2125187600
a_001217,n_00878,12915440
a_001217,n_00879,43832800
a_001217,a_00894,77984880
a_001217,a_001271,495216880
a_001217,a_001102,224180160
a_001217,n_00788,32534720
a_001217,a_00945,18986400
a_001217,a_001251,98494880
a_001217,a_001124,334652880
a_001217,a_00816,82204080
a_001217,a_00658,287655680
a_001217,a_00778,68022880
a_001217,n_00763,1781440
a_001217,n_00573,1547040
a_001217,n_00593,45286080
a_001217,n_001137,143968480
a_001217,n_001210,790349920
a_001217,a_00780,82532240
a_001217,n_001245,998098640
a_001217,a_001143,348552800
a_001217,n_00544,22221120
a_001217,a_001193,113777760
a_001217,a_001198,828463360
a_001217,a_001244,2168317200
a_001217,n_001237,97416640
a_001217,a_001268,619073840
a_001217,n_00777,6563200
a_001217,a_001178,141929200
a_001217,a_001215,272490000
a_001217,a_001278,2124132800
a_001217,n_001188,1531968080
a_001217,n_001230,196544400
a_001217,a_001280,5459808880
a_001217,a_001281,5119882000
a_001222,a_00930,185561340
a_001222,n_00676,1776292461
a_001222,a_00849,1443327465
a_001222,a_00979,59323960398
a_001222,a_001067,3559902834
a_001222,a_001083,774391902
a_001222,n_001245,5564357337
a_001222,a_001238,517350243
a_001222,a_00917,595495089
a_001222,a_00957,372560127
a_001222,n_00962,66766146225
a_001222,a_001124,1865675529
a_001222,a_001014,197714301
a_001222,a_001269,15802116225
a_001222,n_00699,2866269318
a_001222,n_00547,434108994
a_001222,n_001164,994582647
a_001222,a_00861,954464808
a_001222,a_001280,30438201579
a_001222,a_00891,489646719
a_001222,a_00883,371122680
a_001222,a_00608,369554556
a_001222,a_001123,433716963
a_001222,a_001166,3499791414
a_001222,n_001209,9479309580
a_001222,n_00551,410979165
a_001222,a_001244,12088275885
a_001222,n_00796,398826204
a_001222,n_001277,20585678487
a_001222,a_00740,206731014
a_001222,n_00555,55145694
a_001222,n_00554,16871054085
a_001222,a_001102,1249794828
a_001222,a_00997,511469778
a_001222,a_00557,388241367
a_001222,a_00854,253252026
a_001222,n_00990,229991520
a_001222,a_001265,69822158547
a_001222,a_00561,51878769
a_001222,n_00550,53054862
a_001222,a_001143,1943166990
a_001222,n_00591,1520165541
a_001222,a_001272,28402515273
a_001222,n_001113,4222957932
a_001222,n_00609,32015865
a_001222,a_001268,3451310247
a_001222,a_00773,160994064
a_001222,n_001120,135250695
a_001222,a_00552,6925881
a_001222,a_00563,2668816371
a_001222,n_00791,140608452
a_001222,a_00931,1641564474
a_001222,n_00757,671026395
a_001222,a_00559,17772072
a_001222,n_00546,31885188
a_001222,a_001061,153022767
a_001222,a_00908,256388274
a_001222,n_00553,565570056
a_001222,a_001041,17860017621
a_001222,n_00810,566876826
a_001222,a_001167,1485405459
a_001222,n_00881,1496643681
a_001222,a_001170,2107166625
a_001222,n_001232,13563227184
a_001222,a_00784,142307253
a_001222,n_00869,3428833803
a_001222,a_00565,224241732
a_001222,a_001050,133159863
a_001222,a_001198,4618647888
a_001222,n_00660,2378974785
a_001222,a_00771,44822211
a_001222,a_00634,732967293
a_001222,a_001270,2191322613
a_001222,a_00782,1729640772
a_001222,a_00567,16334625
a_001222,n_00627,33583989
a_001222,a_001028,150539904
a_001222,n_00548,71872350
a_001222,n_00560,35413467
a_001222,n_001235,149068873011
a_001222,n_001202,4409564688
a_001222,n_00656,50571999
a_001222,a_001234,1975836240
a_001222,n_001027,1044893292
a_001222,n_00562,20908320
a_001222,a_00588,659396142
a_001222,a_00575,62463606
a_001222,a_00558,1102391172
a_001222,a_00923,1280373246
a_001222,a_00811,85985466
a_001222,a_00805,844696128
a_001222,a_00566,599938107
a_001222,a_001187,1014314874
a_001222,a_00564,1141855626
a_001222,a_001049,342243063
a_001222,n_001045,261746031
a_001222,a_001126,615227316
a_001222,a_00980,221366838
a_001222,n_00577,190396389
a_001222,a_001273,3630860445
a_001222,a_001225,404183961
a_001222,a_001112,3220926696
a_001222,a_00549,347862174
a_001222,n_001188,8540656689
a_001222,a_00765,179288844
a_001222,a_001016,1204319232
a_001222,n_001137,802618134
a_001222,a_001251,549104754
a_001222,a_001224,1315133328
a_001222,a_00943,892131879
a_001222,a_001215,1519120125
a_001222,n_00556,22476444
a_001222,a_001217,3063068880
a_001222,n_00587,77752815
a_001222,a_00586,41032578
a_001222,n_001210,4406167086
a_001224,a_001273,279628240
a_001224,a_001118,313382896
a_001224,n_001232,1044562688
a_001224,n_001164,76597104
a_001224,a_001167,114397488
a_001224,n_00788,13968832
a_001224,a_00945,8151840
a_001224,a_00780,35435344
a_001224,a_001041,1375477072
a_001224,n_001188,657752848
a_001224,a_001215,116994000
a_001224,a_001217,235900160
a_001224,a_00961,10134448
a_001224,n_00830,4297328
a_001224,n_001230,84386640
a_001224,n_001032,166146576
a_001224,n_00734,55120528
a_001224,n_001235,11480437552
a_001224,a_001234,152167680
a_001224,a_001269,1216989200
a_001224,n_00822,12469296
a_001224,n_00907,15317408
a_001224,a_001061,11784944
a_001224,n_001210,339337952
a_001224,a_001002,4257072
a_001224,n_00916,412966176
a_001224,a_00771,3451952
a_001224,n_001048,15005424
a_001224,a_001271,212622128
a_001224,a_001134,33885488
a_001224,n_001245,428535184
a_001224,n_00824,4277200
a_001224,a_001198,355702016
a_001224,a_001280,2344177328
a_001224,a_001242,86560464
a_001224,a_001125,126574928
a_001224,n_00844,6581856
a_001224,a_001063,3683424
a_001224,n_00536,11311936
a_001224,n_00850,58844208
a_001224,a_001265,5377305904
a_001224,a_001024,14512288
a_001224,n_001037,110865024
a_001224,a_001050,10255216
a_001224,n_00535,3139968
a_001224,a_001247,97630864
a_001224,a_001008,23690656
a_001224,a_001135,17803216
a_001224,n_001070,41262400
a_001224,a_001084,18658656
a_001224,a_001270,168763216
a_001224,a_001264,153405552
a_001224,a_001268,265800304
a_001224,n_001237,41825984
a_001224,a_001178,60937520
a_001224,n_001277,1585391984
a_001224,a_001278,911999680
a_001224,a_001117,31812304
a_001224,a_001187,78116768
a_001224,a_001281,2198229200
a_001224,a_001238,39843376
a_001224,a_001251,42288928
a_001234,a_001269,1828386000
a_001234,a_00849,167000400
a_001234,n_001235,17248034160
a_001234,n_00677,3522960
a_001234,a_001028,17418240
a_001234,n_001066,232530480
a_001234,n_001277,2381868720
a_001234,a_00728,4672080
a_001234,a_001264,230474160
a_001234,a_001280,3521856240
a_001234,a_001273,420109200
a_001234,a_001281,3302586000
a_001234,n_00927,260200080
a_001238,a_00866,2743587
a_001238,a_001094,2909865
a_001238,n_001195,15661804
a_001238,n_001188,258748363
a_001238,a_001217,92798960
a_001238,n_001045,7929877
a_001238,n_00969,3757091
a_001238,n_00989,13979229
a_001238,a_001040,3024676
a_001238,n_00748,19787082
a_001238,n_00624,3353273
a_001238,n_00613,2228917
a_001238,a_001198,139926896
a_001238,a_001136,1555887
a_001238,a_00995,4002549
a_001238,a_00855,4715169
a_001238,n_001079,44760454
a_001238,a_001170,63838875
a_001238,n_001245,168578179
a_001238,a_001247,38406259
a_001238,p_001275,75137861
a_001238,a_001130,32242096
a_001238,n_00698,1714247
a_001238,a_001244,366227295
a_001238,n_00862,1650903
a_001238,n_00751,1361896
a_001238,n_00612,5526764
a_001238,a_001271,83641793
a_001238,a_001135,7003471
a_001238,a_001073,1999295
a_001238,a_001002,1674657
a_001238,a_001178,23971745
a_001238,a_00936,1033299
a_001238,a_001003,1144151
a_001238,n_001070,16231900
a_001238,n_00766,10083573
a_001238,p_001262,18136179
a_001238,n_00614,360269
a_001238,a_00894,13171593
a_001238,a_001004,7363740
a_001238,a_00670,332556
a_001238,a_001124,56522643
a_001238,a_001152,3183036
a_001238,a_00882,546342
a_001238,a_001011,562178
a_001238,a_001050,4034221
a_001238,a_001270,66388471
a_001238,a_001187,30729758
a_001238,a_001153,7858615
a_001238,a_001173,12007647
a_001238,a_001191,12783611
a_001238,a_001278,358764580
a_001238,a_00741,419654
a_001238,n_001277,623665229
a_001238,a_001234,59860080
a_001238,a_001225,12245187
a_001238,a_001242,34051359
a_001238,a_001107,6057270
a_001238,n_00795,258360381
a_001238,a_001264,60347037
a_001238,a_001280,922157993
a_001238,a_001081,1417322
a_001238,a_001273,110000815
a_001238,a_001268,104561149
a_001238,a_001281,864744575
a_001238,a_001251,16635718
a_001242,n_00642,1505175
a_001242,n_00781,78879771
a_001242,n_00927,148014609
a_001242,a_001264,131105043
a_001242,n_00977,2848074933
a_001247,a_00954,22467516
a_001247,a_001040,7411564
a_001247,a_001130,79004944
a_001247,n_001230,81342885
a_001247,a_001004,18043860
a_001247,a_001224,97630864
a_001247,a_001271,204953027
a_001247,a_001238,38406259
a_001247,a_001251,40763602
a_001247,a_001152,7799604
a_001247,a_001008,22836154
a_001247,a_001278,879104620
a_001247,a_001273,269542285
a_001247,n_001052,49804934
a_001247,a_001091,28705259
a_001247,p_001263,9997258839
a_001247,a_001270,162676069
a_001247,a_001242,83438301
a_001247,a_001281,2118940925
a_001247,n_001277,1528208231
a_001247,a_001280,2259624827
a_001247,a_001264,147872343
a_001247,a_001272,2108502649
a_001249,a_001249,296393136400
a_001251,a_00833,9563752
a_001251,a_001016,38725632
a_001251,a_001166,112537964
a_001251,a_00883,11933680
a_001251,a_001049,11005038
a_001251,a_001222,549104754
a_001251,a_001112,103570896
a_001251,n_001070,17228200
a_001251,n_001232,436133984
a_001251,a_00693,1025288
a_001251,a_001129,380974330
a_001251,a_00854,8143476
a_001251,a_001198,148515488
a_001251,a_001094,3088470
a_001251,a_001005,2365726
a_001251,n_001072,18299710
a_001251,a_00694,735350
a_001251,n_00953,2659866
a_001251,n_001113,135791832
a_001251,a_001102,40187928
a_001251,n_00711,361372
a_001251,n_001164,31981422
a_001251,a_001067,114470884
a_001251,n_00911,7219036
a_001251,n_00678,25947350
a_001251,n_001055,422767422
a_001251,a_001143,62483740
a_001251,n_00679,659714
a_001251,a_001097,3710366
a_001251,n_00681,6878674
a_001251,a_00713,9866296
a_001251,a_001029,14740616
a_001251,n_00831,4172586
a_001251,a_001028,4840704
a_001251,n_001230,35233770
a_001251,n_00682,529452
a_001251,n_00716,2584230
a_001251,n_00684,12463132
a_001251,a_001217,98494880
a_001251,a_00943,28687054
a_001251,a_00950,5391166
a_001251,n_00712,14597748
a_001251,n_00685,336160
a_001251,n_00683,1865688
a_001251,n_001195,16623112
a_001251,n_00680,240043452
a_001251,a_001002,1777446
a_001251,n_00907,6395444
a_001251,a_00818,2609442
a_001251,a_00799,533654
a_001251,n_001188,274630114
a_001251,n_001045,8416606
a_001251,n_00994,36935580
a_001251,n_00686,32237744
a_001251,n_00688,4328060
a_001251,n_001210,141683036
a_001251,n_00689,525250
a_001251,n_00687,1521124
a_001251,n_00864,2063182
a_001251,a_001110,11790812
a_001251,a_00979,1907598748
a_001251,n_001158,2425844014
a_001251,a_001269,508126850
a_001251,n_001147,225954146
a_001251,a_001051,3080066
a_001251,a_001125,52848554
a_001251,n_00723,4290242
a_001251,n_00730,3672548
a_001251,n_00955,6891280
a_001251,a_001272,913300498
a_001251,p_001260,64660376
a_001251,a_001063,1537932
a_001251,a_001081,1504316
a_001251,a_00706,4155778
a_001251,n_001076,128413120
a_001251,n_001082,88326040
a_001251,n_00760,3542286
a_001251,n_00962,2146906850
a_001251,a_00980,7118188
a_001251,n_00850,24569094
a_001251,a_001130,34221088
a_001251,a_00832,3685154
a_001251,n_001235,4793402086
a_001251,a_001249,2287652840
a_001251,n_001202,141792288
a_001251,n_00948,758729928
a_001251,n_001095,1662786026
a_001251,a_00975,4252424
a_001251,a_001054,42780562
a_001251,n_001209,304813080
a_001251,a_001009,12290850
a_001251,n_00989,14837262
a_001251,n_00690,277332
a_001251,a_00692,31472980
a_001251,n_00783,2743906
a_001251,a_001126,19783016
a_001251,a_00821,4159980
a_001251,a_00726,50079436
a_001251,a_001139,21543654
a_001251,a_001224,42288928
a_001251,n_00844,2748108
a_001251,a_00865,9509126
a_001251,a_00817,3084268
a_001251,a_001206,78745480
a_001251,a_00936,1096722
a_001251,a_001100,7080370
a_001251,a_001134,14148134
a_001251,a_001050,4281838
a_001251,n_001245,178925362
a_001251,a_001271,88775654
a_001251,a_001178,25443110
a_001251,n_00750,4664220
a_001251,a_001170,67757250
a_001251,a_001117,13282522
